"Notes"	"Year"	"Year Code"	"State"	"State Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval
	"1998"	"1998"	"Kentucky"	"21"	37832	3987167	948.8	939.3	958.4
	"1998"	"1998"	"Louisiana"	"22"	40337	4443537	907.8	898.9	916.6
	"1998"	"1998"	"Maine"	"23"	12135	1259375	963.6	946.4	980.7
	"1998"	"1998"	"Maryland"	"24"	42059	5205894	807.9	800.2	815.6
	"1998"	"1998"	"Massachusetts"	"25"	55237	6275021	880.3	872.9	887.6
	"1998"	"1998"	"Michigan"	"26"	85160	9851606	864.4	858.6	870.2
	"1998"	"1998"	"Minnesota"	"27"	37195	4815103	772.5	764.6	780.3
	"1998"	"1998"	"Mississippi"	"28"	27847	2807091	992.0	980.4	1003.7
	"1998"	"1998"	"Missouri"	"29"	55070	5524750	996.8	988.5	1005.1
	"1998"	"1998"	"Montana"	"30"	7981	892677	894.1	874.4	913.7
	"1998"	"1998"	"Nebraska"	"31"	15198	1696464	895.9	881.6	910.1
	"1998"	"1998"	"Nevada"	"32"	14464	1854096	780.1	767.4	792.8
	"1998"	"1998"	"New Hampshire"	"33"	9495	1206114	787.2	771.4	803.1
	"1998"	"1998"	"New Jersey"	"34"	71611	8293003	863.5	857.2	869.8
	"1998"	"1998"	"New Mexico"	"35"	12907	1794370	719.3	706.9	731.7
	"1998"	"1998"	"New York"	"36"	156619	18772357	834.3	830.2	838.4
	"1998"	"1998"	"North Carolina"	"37"	67993	7814558	870.1	863.5	876.6
	"1998"	"1998"	"North Dakota"	"38"	5920	647619	914.1	890.8	937.4
	"1998"	"1998"	"Ohio"	"39"	105891	11315474	935.8	930.2	941.4
	"1998"	"1998"	"Oklahoma"	"40"	33929	3407252	995.8	985.2	1006.4
	"1998"	"1998"	"Oregon"	"41"	29383	3354163	876.0	866.0	886.0
	"1998"	"1998"	"Pennsylvania"	"42"	126700	12250692	1034.2	1028.5	1039.9
	"1998"	"1998"	"Rhode Island"	"44"	9604	1031343	931.2	912.6	949.8
	"1998"	"1998"	"South Carolina"	"45"	34827	3920791	888.3	878.9	897.6
	"1998"	"1998"	"South Dakota"	"46"	6867	746501	919.9	898.1	941.6
	"1998"	"1998"	"Tennessee"	"47"	53415	5573935	958.3	950.2	966.4
	"1998"	"1998"	"Texas"	"48"	142605	20171768	707.0	703.3	710.6
	"1998"	"1998"	"Utah"	"49"	11824	2167719	545.5	535.6	555.3
	"1998"	"1998"	"Vermont"	"50"	4948	600704	823.7	800.7	846.7
	"1998"	"1998"	"Virginia"	"51"	54446	6905016	788.5	781.9	795.1
	"1998"	"1998"	"Washington"	"53"	42706	5771447	740.0	732.9	747.0
	"1998"	"1998"	"West Virginia"	"54"	20767	1816386	1143.3	1127.8	1158.9
	"1998"	"1998"	"Wisconsin"	"55"	45947	5303586	866.3	858.4	874.3
	"1998"	"1998"	"Wyoming"	"56"	3853	490944	784.8	760.0	809.6
"Total"	"1998"	"1998"			2337256	276032848	846.7	845.6	847.8
"Total"					42868083	4962680697	863.8	863.6	864.1
"---"
"Dataset: Compressed Mortality, 1979-1998"
"Query Parameters:"
"Title: Deaths by Year and State in 1979-1998"
"Group By: Year; State"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Nov 22, 2022 3:09:57 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality: Compressed Mortality File 1979-1998. CDC WONDER On-line Database, compiled from Compressed Mortality File CMF"
"1968-1988, Series 20, No. 2A, 2000 and CMF 1989-1998, Series 20, No. 2E, 2003. Accessed at http://wonder.cdc.gov/cmf-icd9.html"
"on Nov 22, 2022 3:09:57 PM"
"---"
Caveats:
"1. The population figures used in the calculation of death rates for the age group 'under 1 year' are the live births for the"
"given time period. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"2. Population figures in this table for 1979 and 1981-89 are intercensal estimates of the July 1 resident population of the"
"United States. Note that the state and county population estimates for these years are not consistent with national estimates."
"The population figures in this table for 1980 and 1990 are modified age-race-sex (MARS) April 1 census counts. The population"
"figures for 1991-98 are bridged-race intercensal estimates of the July 1 resident population."
"3. The method used to calculate 95% confidence intervals is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Confidence-Intervals."
