first_name,nickname
CHRISTINE,CHRIS
CHRIS,CHRISTA
CHRIS,CHRISTIAN
KIT,CHRISTIAN
KRIS,CHRISTIANA
KRISTY,CHRISTIANA
ANN,CHRISTIANA
TINA,CHRISTIANA
CHRISTY,CHRISTIANA
CHRIS,CHRISTIANA
CRISSY,CHRISTIANA
CHRIS,CHRISTIANO
KRIS,CHRISTINA
KRISTY,CHRISTINA
TINA,CHRISTINA
CHRISTY,CHRISTINA
CHRIS,CHRISTINA
CRISSY,CHRISTINA
KRIS,CHRISTINE
KRISTY,CHRISTINE
CHRISSY,CHRISTINE
TINA,CHRISTINE
CHRIS,CHRISTINE
CRISSY,CHRISTINE
CHRIS,CHRISTOPH
CHRIS,CHRISTOPHER
KIT,CHRISTOPHER
CRISSY,CHRISTY
CILLA,CICELY
ARILLA,CINDERELLA
RELLA,CINDERELLA
CINDY,CINDERELLA
RILLA,CINDERELLA
CINDERELLA,CINDY
CLAIR,CLAIRE
CLARE,CLAIRE
CLARA,CLAIRE
CLARISSA,CLARA
CLARA,CLARE
CLARE,CLARENCE
CLAIR,CLARENCE
CLARA,CLARINDA
CISSY,CLARISSA
CLARA,CLARISSA
CLAUD,CLAUDIA
CLEAT,CLEATUS
CLEM,CLEMENT
CLEMENT,CLEMENTINE
CLEM,CLEMENTINE
CLIFFORD,CLIFF
CLIFF,CLIFF
FORD,CLIFFORD
CLIFF,CLIFFORD
TONY,CLIFTON
CLIFF,CLIFTON
COLIE,COLE
CLUM,COLUMBUS
CONNY,CON
CONNY,CONRAD
CON,CONRAD
CONNIE,CONSTANCE
CORDY,CORDELIA
DELIA,CORDELIA
COCO,COREY
CORDY,COREY
REE,COREY
CORA,CORINNE
ORA,CORINNE
NELLY,CORNELIA
CORNIE,CORNELIA
NELIA,CORNELIA
CORNY,CORNELIA
NELLE,CORNELIA
CONNY,CORNELIUS
NIEL,CORNELIUS
CORNY,CORNELIUS
CON,CORNELIUS
COCO,CORY
CORDY,CORY
REE,CORY
CURT,COURTNEY
COURT,COURTNEY
CHRIS,CRYSTAL
TAL,CRYSTAL
STAL,CRYSTAL
CRYS,CRYSTAL
CURT,CURTIS
CINTHA,CYNTHIA
CINDY,CYNTHIA
SWENE,CYRENIUS
CY,CYRENIUS
SERENE,CYRENIUS
RENIUS,CYRENIUS
CENE,CYRENIUS
CY,CYRUS
DAL,DAHL
DAHL,DALTON
DAL,DALTON
DAN,DANIEL
DANNY,DANIEL
DANN,DANIEL
ELLIE,DANIELLE
DANI,DANIELLE
DANIEL,DANNY
DAPH,DAPHNE
DAPHIE,DAPHNE
LENA,DARLENE
DARRY,DARLENE
DAVE,DAVID
DAY,DAVID
DAVEY,DAVID
ANN,DEANNE
DEE,DEANNE
DEB,DEBBIE
DEBRA,DEBBIE
DEBORAH,DEBBIE
DEBBY,DEBBIE
DEB,DEBBY
DEB,DEBORA
DEBBIE,DEBORA
DEBBY,DEBORA
DEB,DEBORAH
DEBBIE,DEBORAH
DEBBY,DEBORAH
DEB,DEBRA
DEBBIE,DEBRA
DEEDEE,DEIDRE
BERT,DELBERT
DEL,DELBERT
FIDELIA,DELIA
CORDELIA,DELIA
DELIUS,DELIA
LIL,DELILAH
LILA,DELILAH
DELL,DELILAH
DELLA,DELILAH
DELLY,DELIVERANCE
DILLY,DELIVERANCE
DELLA,DELIVERANCE
ADELA,DELLA
DELILAH,DELLA
ADELAIDE,DELLA
DELL,DELLA
LOLLY,DELORES
LOLA,DELORES
DELLA,DELORES
DEE,DELORES
DELL,DELORES
PHILADELPHIA,DELPHA
DELPHI,DELPHINE
DEL,DELPHINE
DELF,DELPHINE
DEA,DEMARIS
MARIS,DEMARIS
MARY,DEMARIS
DEA,DEMERIAS
MARIS,DEMERIAS
MARY,DEMERIAS
MOCK,DEMOCRATES
DENNY,DENNIS
DENNY,DENNISON
RICKY,DERRICK
ERIC,DERRICK
RICK,DERRICK
DUTY,DEUTERONOMY
DICEY,DIANA
DIDI,DIANA
DI,DIANA
DICEY,DIANE
DIDI,DIANE
DI,DIANE
DICIE,DICEY
RICK,DICK
RICHARD,DICK
DICK,DICKSON
DOM,DOMENIC
DOM,DOMINIC
DOM,DOMINICK
DONY,DONALD
DONNIE,DONALD
DON,DONALD
DONNY,DONALD
DONY,DONOVAN
DONNIE,DONOVAN
DON,DONOVAN
DONNY,DONOVAN
DARKEY,DORCUS
DOROTHEA,DORINDA
DORA,DORINDA
DORA,DORIS
DODA,DOROTHEA
DORA,DOROTHEA
DORTHA,DOROTHY
DOLLY,DOROTHY
DOT,DOROTHY
DOTTY,DOROTHY
DOTTY,DOTHA
DOT,DOTTY
DOUG,DOUGLAS
SILLA,DRUSILLA
DUNK,DUNCAN
ERNESTINE,EARNEST
ERNIE,EARNEST
EB,EBBIE
EBBIE,EBENEZER
EBEN,EBENEZER
EB,EBENEZER
ED,EDDIE
ED,EDDY
ED,EDGAR
EDDIE,EDGAR
EDDY,EDGAR
EDIE,EDITH
EDYE,EDITH
ED,EDMOND
EDDIE,EDMOND
EDDY,EDMOND
ED,EDMUND
EDDIE,EDMUND
TED,EDMUND
EDDY,EDMUND
NED,EDMUND
EDNY,EDNA
ED,EDUARDO
EDDIE,EDUARDO
EDDY,EDUARDO
TEDDY,EDWARD
ED,EDWARD
NED,EDWARD
TED,EDWARD
EDDY,EDWARD
EDDIE,EDWARD
ED,EDWIN
EDDIE,EDWIN
WIN,EDWIN
EDDY,EDWIN
NED,EDWIN
EDWIN,EDWINA
EDIE,EDYTH
EDYE,EDYTH
EDIE,EDYTHE
EDYE,EDYTHE
BERT,EGBERT
BURT,EGBERT
ATHY,EIGHTA
HELEN,EILEEN
LAINIE,ELAINE
HELEN,ELAINE
ALBERT,ELBERT
ELBERT,ELBERTSON
BERT,ELBERTSON
LANNA,ELEANOR
NORA,ELEANOR
NELLY,ELEANOR
ELLIE,ELEANOR
ELAINE,ELEANOR
ELLEN,ELEANOR
LENORA,ELEANOR
LAZAR,ELEAZER
HELEN,ELENA
ELI,ELIAS
LEE,ELIAS
LIAS,ELIAS
LIGE,ELIJAH
ELI,ELIJAH
LIFE,ELIPHALEL
LEFT,ELIPHALET
LISA,ELISA
LISH,ELISHA
ELI,ELISHA
ELIZABETH,ELIZA
LIBBY,ELIZABETH
LISA,ELIZABETH
LIB,ELIZABETH
LIZZY,ELIZABETH
LIZZIE,ELIZABETH
ELIZA,ELIZABETH
BETSY,ELIZABETH
LIZA,ELIZABETH
BETTY,ELIZABETH
BESSIE,ELIZABETH
BESS,ELIZABETH
BETH,ELIZABETH
LIZ,ELIZABETH
ELLEN,ELLA
NELLIE,ELLEN
NELL,ELLEN
HELEN,ELLEN
NELLIE,ELLENDER
ELLEN,ELLENDER
HELEN,ELLENDER
ELLY,ELLIE
ELSEY,ELLSWOOD
MINNIE,ELMINIE
ELLIE,ELMIRA
ELLY,ELMIRA
MIRA,ELMIRA
NORA,ELNORA
HELOISE,ELOISE
LOUISE,ELOISE
LOUISE,ELOUISE
ELSEY,ELSIE
ELSEY,ELSWOOD
ELVIE,ELVIRA
WOODY,ELWOOD
LISA,ELYSIA
ELSEY,ELZE
MANUEL,EMANUEL
MANNY,EMANUEL
EM,EMELINE
EMMY,EMELINE
EMMA,EMELINE
MILLY,EMELINE
EMILY,EMELINE
EMILY,EMIL
EMMY,EMILY
MILLIE,EMILY
EMMA,EMILY
MEL,EMILY
EMMY,EMMA
DITE,EPAPHRODITIUS
DITUS,EPAPHRODITIUS
EPPA,EPAPHRODITIUS
DYCHE,EPAPHRODITIUS
DYCE,EPAPHRODITIUS
EPH,EPHRAIM
RAZE,ERASMUS
RASMUS,ERASMUS
RICK,ERIC
RICKY,ERIC
ERNIE,ERNEST
TEENY,ERNESTINE
ERNEST,ERNESTINE
TINA,ERNESTINE
ERNA,ERNESTINE
IRWIN,ERWIN
SENIE,ESENETH
ES,ESSY
ESSY,ESTELLA
STELLA,ESTELLA
ESSY,ESTELLE
STELLA,ESTELLE
HESTER,ESTHER
ESSIE,ESTHER
DICEY,EUDICY
DORA,EUDORA
DOSSIE,EUDORIS
DOSIE,EUDORIS
GENE,EUGENE
NICIE,EUNICE
EFFIE,EUPHEMIA
EFFY,EUPHEMIA
DICEY,EURYDICE
STACIA,EUSTACIA
STACY,EUSTACIA
EVE,EVA
EVA,EVALINE
LENA,EVALINE
EVE,EVALINE
EV,EVANGELINE
EVAN,EVANGELINE
VANGIE,EVANGELINE
EVELINA,EVELYN
EV,EVELYN
EVE,EVELYN
EXIE,EXPERIENCE
ZEKE,EZEKIEL
EZ,EZEKIEL
EZ,EZIDEEN
EZ,EZRA
FAY,FAITH
FEL,FELICIA
FELIX,FELICIA
FELI,FELICIA
FLICK,FELICITY
TICK,FELICITY
FELTY,FELTIE
FREDDIE,FERDINAND
FREDDY,FERDINAND
FERDIE,FERDINAND
FRED,FERDINAND
NANDO,FERDINANDO
FERDIE,FERDINANDO
FRED,FERDINANDO
DELIA,FIDELIA
FLORENCE,FLO
FLORENCE,FLORA
FLOSSY,FLORENCE
FLORA,FLORENCE
FLO,FLORENCE
LLOYD,FLOYD
FRANNIE,FRAN
SIS,FRANCES
CISSY,FRANCES
FRANKIE,FRANCES
FRANNIEY,FRANCES
FRAN,FRANCES
FRANCIE,FRANCES
FRANNIE,FRANCES
FANNY,FRANCES
FRANCINE,FRANCIE
FRANNIEY,FRANCINE
FRAN,FRANCINE
FRANNIE,FRANCINE
FRANCIE,FRANCINE
FRAN,FRANCIS
FRANKIE,FRANCIS
FRANK,FRANCIS
FRANKLIN,FRANK
FRANK,FRANKIE
FRANCIS,FRANKIE
FRAN,FRANKLIN
FRANK,FRANKLIN
FRANK,FRANKLIND
FRIEDA,FREDA
FREDERICK,FREDERICA
FREDDY,FREDERICA
FREDDIE,FREDERICK
FREDDY,FREDERICK
FRITZ,FREDERICK
FRED,FREDERICK
FREDDY,FREDERICKA
RICKA,FREDERICKA
FREDA,FREDERICKA
FRIEDA,FREDERICKA
FREDDIE,FRIEDA
FREDDY,FRIEDA
FRED,FRIEDA
GABE,GABRIEL
GABBY,GABRIEL
ELLA,GABRIELLA
GABBY,GABRIELLA
ELLA,GABRIELLE
GABBY,GABRIELLE
GARRI,GARRICK
JEAN,GENEVIEVE
EVE,GENEVIEVE
JENNY,GENEVIEVE
GEOFF,GEOFFREY
JEFF,GEOFFREY
GEORGIE,GEORGE
GEORGIA,GEORGIANA
GERRY,GERALD
JERRY,GERALD
GERRY,GERALDINE
GERRIE,GERALDINE
JERRY,GERALDINE
DINA,GERALDINE
GAY,GERHARDT
GERTRUDE,GERTIE
GERT,GERTIE
GERTIE,GERTRUDE
GERT,GERTRUDE
TRUDY,GERTRUDE
BERT,GILBERT
GIL,GILBERT
WILBER,GILBERT
GIO,GIOVANNI
GLORY,GLORIA
GOVIE,GOVERNOR
GREEN,GREENBERRY
BERRY,GREENBERRY
GREGG,GREGGORY
GREG,GREGORY
GORY,GREGORY
MARGARET,GRETCHEN
GRISSEL,GRISELDA
MONTY,GUM
GUSSIE,GUS
GUS,GUSTAVUS
GUSSIE,GUSTAVUS
WENDY,GWEN
GWEN,GWENDOLYN
WENDY,GWENDOLYN
HAM,HAMILTON
NAN,HANNAH
NANNY,HANNAH
ANNA,HANNAH
HAL,HAROLD
HARRY,HAROLD
HATTIE,HARRIET
HAROLD,HARRY
HENRY,HARRY
HASSIE,HASELTINE
HETTY,HEATHER
LENA,HELEN
ELLA,HELEN
ELLEN,HELEN
ELLIE,HELEN
EILEEN,HELENA
LENA,HELENA
NELL,HELENA
NELLIE,HELENA
ELEANOR,HELENA
ELAINE,HELENA
ELLEN,HELENA
AILEEN,HELENA
LENA,HELENE
ELLA,HELENE
ELLEN,HELENE
ELLIE,HELENE
LOIS,HELOISE
ELOISE,HELOISE
ELOUISE,HELOISE
HANK,HENRIETTA
ETTA,HENRIETTA
ETTY,HENRIETTA
RETTA,HENRIETTA
NETTIE,HENRIETTA
HANK,HENRY
HAL,HENRY
HARRY,HENRY
HIPSIE,HEPHSIBAH
HIPSIE,HEPSIBAH
BERT,HERBERT
HERB,HERBERT
HARMAN,HERMAN
DUTCH,HERMAN
HERMIE,HERMIONE
HESSY,HESTER
ESTHER,HESTER
HETTY,HESTER
HY,HEZEKIAH
HEZ,HEZEKIAH
KIAH,HEZEKIAH
HY,HIRAM
HONEY,HONORA
NORA,HONORA
NORRY,HONORA
NORAH,HONORA
HOPP,HOPKINS
HOP,HOPKINS
HORRY,HORACE
HARTY,HORTENSE
TENSEY,HORTENSE
HOSEY,HOSEA
HOSIE,HOSEA
HAL,HOWARD
HOWIE,HOWARD
BERT,HUBERT
HUGH,HUBERT
HUB,HUBERT
JOHN,IAN
NATIUS,IGNATIUS
IGGY,IGNATIUS
NATE,IGNATIUS
NACE,IGNATIUS
NAZ,IGNATZIO
IGGY,IGNATZIO
NACE,IGNATZIO
MANUEL,IMMANUEL
EMMANUEL,IMMANUEL
INDIE,INDIA
INDY,INDIA
AGNES,INEZ
ONNIE,IONA
RENA,IRENE
IRVING,IRVIN
IRV,IRVING
ERWIN,IRWIN
IKE,ISAAC
ZEKE,ISAAC
TIBBIE,ISABEL
BELL,ISABEL
NIB,ISABEL
BELLE,ISABEL
BELLA,ISABEL
NIBBY,ISABEL
IB,ISABEL
ISSY,ISABEL
TIBBIE,ISABELLA
NIB,ISABELLA
BELLE,ISABELLA
BELLA,ISABELLA
NIBBY,ISABELLA
IB,ISABELLA
ISSY,ISABELLA
TIBBIE,ISABELLE
NIB,ISABELLE
BELLE,ISABELLE
BELLA,ISABELLE
NIBBY,ISABELLE
IB,ISABELLE
ISSY,ISABELLE
ISSY,ISADORA
DORA,ISADORA
ZADIE,ISAIAH
ZAY,ISAIAH
IZZY,ISIDORE
IVY,IVA
JOHN,IVAN
JACK,JACKSON
JAAP,JACOB
JAKE,JACOB
JAY,JACOB
JACOB,JACOBUS
JACKIE,JACQUELINE
JACK,JACQUELINE
HODY,JAHODA
HODIE,JAHODA
HODA,JAHODA
JAKE,JAKOB
JIMMY,JAMES
JIM,JAMES
JAMIE,JAMES
JIMMIE,JAMES
JEM,JAMES
JAMES,JAMIE
JANIE,JANE
JESSIE,JANE
JEAN,JANE
JENNIE,JANE
JAN,JANET
JESSIE,JANET
JAN,JANICE
NETTIE,JANNETT
JAP,JASPER
CASPER,JASPER
JAY,JAYME
JANE,JEAN
JEANNIE,JEAN
JESSIE,JEANETTE
JEAN,JEANETTE
JANET,JEANETTE
NETTIE,JEANETTE
JANE,JEANNE
JEANNIE,JEANNE
JEB,JEBADIAH
DYER,JEDEDIAH
JED,JEDEDIAH
DIAH,JEDEDIAH
DYER,JEDIDIAH
JED,JEDIDIAH
DIAH,JEDIDIAH
JEFF,JEFFEREY
SONNY,JEFFERSON
JEFF,JEFFERSON
JEFF,JEFFERY
GEOFF,JEFFREY
JEFF,JEFFREY
HIEL,JEHIEL
HUGH,JEHU
GEE,JEHU
MIMA,JEMIMA
JESSIE,JENNET
JENNY,JENNET
JENN,JENNET
JENNIE,JENNIFER
JENN,JENNIFER
JEN,JENNIFER
JENNY,JENNIFER
JEREME,JEREMIAH
JERRY,JEREMIAH
JEZZA,JEREMY
JEZ,JEREMY
RITA,JERITA
JEREME,JERRY
GERALDINE,JERRY
JESSIE,JESSICA
JANE,JESSIE
JESS,JESSIE
JANET,JESSIE
JIMMIE,JIM
JANE,JINCY
JANE,JINSY
JO,JOAN
NONIE,JOAN
JO,JOANN
HANNAH,JOANNA
JODY,JOANNA
JO,JOANNA
JOAN,JOANNA
JO,JOANNE
JO,JODY
JOEY,JOE
JO,JOHANNA
HANNAH,JOHANNAH
JODY,JOHANNAH
JOAN,JOHANNAH
NONIE,JOHANNAH
JONATHAN,JOHANNES
JOHN,JOHANNES
JOHNNY,JOHANNES
JACK,JOHN
JOHNNY,JOHN
JOCK,JOHN
IAN,JOHN
JOHN,JONATHAN
NATHAN,JONATHAN
JON,JONATHAN
JONNY,JONATHAN
JONNIE,JONATHAN
JON,JONATHON
JONNY,JONATHON
JONNIE,JONATHON
JODY,JOSEPH
JOS,JOSEPH
JOE,JOSEPH
JOEY,JOSEPH
FINA,JOSEPHINE
JODY,JOSEPHINE
JO,JOSEPHINE
JOSEY,JOSEPHINE
JOEY,JOSEPHINE
JOSIE,JOSEPHINE
JETTIE,JOSETTA
JOSOPHINE,JOSEY
JOS,JOSHUA
JOSH,JOSHUA
JOS,JOSIAH
JOY,JOYCE
NITA,JUANITA
NETTIE,JUANITA
JUDER,JUDAH
JUDE,JUDAH
JUDIE,JUDITH
JUDA,JUDITH
JUDY,JUDITH
JUDI,JUDITH
JUDE,JUDITH
SONNY,JUDSON
JUD,JUDSON
JUDITH,JUDY
JULIE,JULIA
JILL,JULIA
JULE,JULIAN
JULE,JULIAS
JULIA,JULIE
JULE,JULIE
JUNIUS,JUNE
JUNIE,JUNIOR
JUNE,JUNIOR
JR,JUNIOR
JUSTUS,JUSTIN
JUSTINA,JUSTIN
KAIT,KAITLIN
KAITIE,KAITLIN
KAIT,KAITLYN
KAITIE,KAITLYN
KAIT,KAITLYNN
KAITIE,KAITLYNN
KAM,KAMERON
KARON,KARONHAPPUCK
KAREN,KARONHAPPUCK
CARRIE,KARONHAPPUCK
HAPPY,KARONHAPPUCK
K.C.,KASEY
CATHERINE,KATARINA
TINA,KATARINA
KAY,KATE
KAY,KATELIN
KATE,KATELIN
KAYE,KATELIN
KAY,KATELYN
KATE,KATELYN
KAYE,KATELYN
KATHY,KATHERINE
KATY,KATHERINE
LENA,KATHERINE
KITTIE,KATHERINE
KAYE,KATHERINE
KIT,KATHERINE
TRINA,KATHERINE
CATHY,KATHERINE
KAY,KATHERINE
KATE,KATHERINE
CASSIE,KATHERINE
KATHY,KATHLEEN
KATY,KATHLEEN
LENA,KATHLEEN
KITTIE,KATHLEEN
KIT,KATHLEEN
TRINA,KATHLEEN
CATHY,KATHLEEN
KAY,KATHLEEN
CASSIE,KATHLEEN
KATHY,KATHRYN
KATIE,KATHRYN
KATHY,KATY
KATIE,KATY
KAY,KAYLA
KEN,KENDALL
KENNY,KENDALL
KENJ,KENDRA
KENJI,KENDRA
KAY,KENDRA
KENNY,KENDRA
KEN,KENDRICK
KENNY,KENDRICK
KEN,KENDRIK
KENNY,KENDRIK
KEN,KENNETH
KENNY,KENNETH
KENDRICK,KENNETH
KEN,KENNY
KENNETH,KENNY
KEN,KENT
KENNY,KENT
KENDRICK,KENT
KIZZA,KEZIAH
KIZZIE,KEZIAH
KIMBERLY,KIM
KIMBERLEY,KIM
KIM,KIMBERLEY
KIM,KIMBERLY
KING,KINGSLEY
KING,KINGSTON
KITTIE,KIT
CHRIS,KRIS
KRIS,KRISTEL
CHRIS,KRISTEN
CHRIS,KRISTIN
KRIS,KRISTINE
KRISTY,KRISTINE
TINA,KRISTINE
CHRISTY,KRISTINE
CHRIS,KRISTINE
CRISSY,KRISTINE
CHRIS,KRISTOPHER
KRIS,KRISTOPHER
CHRIS,KRISTY
LAFFIE,LAFAYETTE
FATE,LAFAYETTE
MONTY,LAMONT
DICY,LAODICIA
CENIA,LAODICIA
LAURENCE,LARRY
LAWRENCE,LARRY
REN,LAUREN
LAURIE,LAUREN
LORRY,LAURENCE
LARRY,LAURENCE
LON,LAURENCE
LONNY,LAURENCE
LORNE,LAURENCE
LAURA,LAURINDA
LAWRENCE,LAURINDA
LAURIE,LAURYN
VEDA,LAVEDA
VERNON,LAVERNE
VERNA,LAVERNE
VINA,LAVINA
VINEY,LAVINA
INA,LAVINA
VINA,LAVINIA
VINEY,LAVINIA
INA,LAVINIA
VINA,LAVONIA
VONNIE,LAVONIA
WYNCHA,LAVONIA
VINEY,LAVONIA
VON,LAVONNE
LORRY,LAWRENCE
LARRY,LAWRENCE
LON,LAWRENCE
LONNY,LAWRENCE
LORNE,LAWRENCE
LEA,LEANNE
ANNIE,LEANNE
CURG,LECURGUS
LEM,LEMUEL
ELLEN,LENA
NORA,LENORA
LEE,LENORA
LEON,LEO
LINEAU,LEONARD
LEO,LEONARD
LEON,LEONARD
LEN,LEONARD
LENNY,LEONARD
LEE,LEONIDAS
LEON,LEONIDAS
NORA,LEONORA
NELL,LEONORA
NELLIE,LEONORA
NORA,LEONORE
HONOR,LEONORE
ELENOR,LEONORE
ROY,LEROY
LEE,LEROY
L.R.,LEROY
LES,LESLIE
LES,LESTER
TISH,LETITIA
TITIA,LETITIA
LETTICE,LETITIA
LETTIE,LETITIA
LEE,LEVI
VICY,LEVICY
VON,LEVONE
LIBBY,LIB
LYDDY,LIDIA
LILLY,LIL
LILY,LIL
LIL,LILLAH
LILLY,LILLAH
LILY,LILLAH
LOLLY,LILLAH
LIL,LILLIAN
LILLY,LILLIAN
LOLLY,LILLIAN
LILY,LILLY
LIL,LILLY
LINK,LINCOLN
LINDY,LINDA
LYNN,LINDA
LYNN,LINDY
LEON,LIONEL
LIZ,LISA
LITTLE,LITTLEBERRY
BERRY,LITTLEBERRY
L.B.,LITTLEBERRY
LIZ,LIZZIE
LOU,LOIS
LOUISE,LOIS
LON,LONZO
LOREN,LORENZO
ETTA,LORETTA
LORRIE,LORETTA
RETTA,LORETTA
LORRIE,LORRAINE
LOTTIE,LOTTA
LOUIS,LOU
LU,LOU
LEWIS,LOUIS
LOUISE,LOUIS
LOUIE,LOUIS
LOU,LOUIS
ELIZA,LOUISA
LOU,LOUISA
LOIS,LOUISA
ELIZA,LOUISE
LOU,LOUISE
LOIS,LOUISE
VINA,LOUVINIA
VONNIE,LOUVINIA
WYNCHA,LOUVINIA
VINEY,LOUVINIA
LUKE,LUCAS
LUCY,LUCIA
LUCIUS,LUCIA
LUKE,LUCIAS
CILLE,LUCILLE
LU,LUCILLE
LUCY,LUCILLE
LOU,LUCILLE
SINAH,LUCINA
LU,LUCINDA
LUCY,LUCINDA
CINDY,LUCINDA
LOU,LUCINDA
CREASEY,LUCRETIA
LUCINDA,LUCY
LULA,LUELLA
ELLA,LUELLA
LU,LUELLA
LUCAS,LUKE
NETTIE,LUNETTA
LURA,LURANA
LUKE,LUTHER
LYDDY,LYDIA
LINDY,LYNDON
LYNN,LYNDON
MEHITABEL,MABEL
AMABEL,MABEL
MC,MAC
MAC,MACK
MC,MACK
KENZY,MACKENZIE
MAC,MACKENZIE
MACK,MACKENZIE
MADDIE,MADDISON
MADDI,MADDISON
MADELYN,MADDY
MADELINE,MADDY
MADGE,MADDY
MAGGIE,MADELINE
LENA,MADELINE
MAGDA,MADELINE
MADDY,MADELINE
MADGE,MADELINE
MADDIE,MADELINE
MADDI,MADELINE
MADELINE,MADIE
MADELYN,MADIE
MATTIE,MADISON
MADDY,MADISON
MEG,MAEGEN
MAGGIE,MAGDALENA
LENA,MAGDALENA
LENA,MAGDELINA
MAGDA,MAGDELINA
MADGE,MAGDELINA
HALLIE,MAHALA
KAYLA,MAKAYLA
MALLY,MALACHI
MAC,MALCOLM
MAL,MALCOLM
MALC,MALCOLM
LINDY,MALINDA
MANDY,MANDA
AMANDA,MANDIE
AMANDA,MANDY
MINERVA,MANERVA
NERVIE,MANERVA
EVE,MANERVA
NERVA,MANERVA
MANUEL,MANNY
NOAH,MANOAH
NONNIE,MANOLA
EMANUEL,MANUEL
MANNY,MANUEL
MARK,MARCUS
MAGGIE,MARGARET
MEG,MARGARET
PEG,MARGARET
MIDGE,MARGARET
MARGY,MARGARET
MARGIE,MARGARET
MADGE,MARGARET
PEGGY,MARGARET
MAGGY,MARGARET
MARGE,MARGARET
DAISY,MARGARET
MARGERY,MARGARET
GRETTA,MARGARET
RITA,MARGARET
MAGGIE,MARGARETTA
MEG,MARGARETTA
PEG,MARGARETTA
MIDGE,MARGARETTA
MARGIE,MARGARETTA
MADGE,MARGARETTA
PEGGY,MARGARETTA
MARGE,MARGARETTA
DAISY,MARGARETTA
MARGERY,MARGARETTA
GRETTA,MARGARETTA
RITA,MARGARETTA
MAGGIE,MARGARITA
MEG,MARGARITA
METTA,MARGARITA
MIDGE,MARGARITA
GRETA,MARGARITA
MEGAN,MARGARITA
MAISIE,MARGARITA
MADGE,MARGARITA
MARGE,MARGARITA
DAISY,MARGARITA
PEGGIE,MARGARITA
RITA,MARGARITA
MARGO,MARGARITA
MARGERY,MARGE
MARGARET,MARGE
MARGARETTA,MARGE
MARJORIE,MARGIE
MARGIE,MARGIE
PEGGY,MARGUERITE
MARY,MARIAH
MARIA,MARIAH
MARIANNA,MARIAN
MARION,MARIAN
MAE,MARIE
MARIAH,MARIETTA
MERCY,MARIETTA
POLLY,MARIETTA
MAY,MARIETTA
MOLLY,MARIETTA
MITZI,MARIETTA
MINNIE,MARIETTA
MOLLIE,MARIETTA
MAE,MARIETTA
MAUREEN,MARIETTA
MARION,MARIETTA
MARIE,MARIETTA
MAMIE,MARIETTA
MARY,MARIETTA
MARIA,MARIETTA
MARY,MARILYN
MARY,MARION
RISSA,MARISSA
MARGIE,MARJORIE
MARGY,MARJORIE
MARGIE,MARJORIE
MARCIE,MARSHA
MARY,MARSHA
MARTY,MARTHA
MATTIE,MARTHA
MAT,MARTHA
PATSY,MARTHA
PATTY,MARTHA
MARTY,MARTIN
TINA,MARTINA
TINE,MARTINE
MARVIN,MARV
MARV,MARVIN
MAMIE,MARY
MOLLY,MARY
MAE,MARY
POLLY,MARY
MITZI,MARY
MASA,MASAYUKI
MATTIE,MAT
MAT,MATHEW
MATY,MATHEW
TILLIE,MATHILDA
PATTY,MATHILDA
TILLY,MATILDA
MAUD,MATILDA
MATTY,MATILDA
THYS,MATTHEW
MATT,MATTHEW
THIAS,MATTHEW
MATTIE,MATTHEW
MATTY,MATTHEW
THYS,MATTHIAS
MATT,MATTHIAS
THIAS,MATTHIAS
MIDDY,MAUD
MARY,MAUREEN
MOREY,MAURICE
MAVE,MAVERY
MAVE,MAVINE
MAX,MAXIMILLIAN
MAX,MAXINE
MAX,MAXWELL
MAE,MAY
KEN,MCKENNA
KENNA,MCKENNA
MEAKA,MCKENNA
DORA,MEDORA
MEG,MEGAN
MEG,MEGHAN
HETTY,MEHITABEL
MITTY,MEHITABEL
MABEL,MEHITABEL
HITTY,MEHITABEL
MELLIE,MELANIE
ZADOCK,MELCHIZEDEK
DICK,MELCHIZEDEK
LINDA,MELINDA
MEL,MELINDA
LYNN,MELINDA
MINDY,MELINDA
LINDY,MELINDA
LISA,MELISSA
MEL,MELISSA
MISSY,MELISSA
MILLY,MELISSA
LISSA,MELISSA
MELLIA,MELLONY
LODI,MELODY
MEL,MELVIN
VINA,MELVINA
MERCI,MERCEDES
SADIE,MERCEDES
MERCY,MERCEDES
MERVIN,MERV
MERV,MERVYN
CAGE,MICAJAH
MICKY,MICHAEL
MIKE,MICHAEL
MICAH,MICHAEL
MICK,MICHAEL
MIKEY,MICHAEL
MIKE,MICHEAL
MIKY,MICHEAL
MIKEY,MICHEAL
MICKEY,MICHELLE
MICKY,MICK
MICKY,MIKE
MICK,MIKE
MICHAEL,MIKE
MILLY,MILDRED
MISSY,MILLICENT
MILLY,MILLICENT
MINNIE,MINERVA
WILHELMINA,MINNIE
RANDY,MIRANDA
MANDY,MIRANDA
MIRA,MIRANDA
MIMI,MIRIAM
MITZI,MIRIAM
MITZIE,MIRIAM
MELISSA,MISSY
MITCHELL,MITCH
MITCH,MITCHELL
MARY,MITZI
MITTIE,MITZI
MITTY,MITZI
MITTIE,MITZIE
MITTY,MITZIE
NETTIE,MONET
MONNA,MONICA
MONNIE,MONICA
MONTE,MONTELEON
MONTY,MONTESQUE
MONTY,MONTGOMERY
GUM,MONTGOMERY
LAMONT,MONTY
MOREY,MORRIS
MORT,MORTIMER
AMOS,MOSES
MOSE,MOSES
MOSS,MOSES
MUR,MURIEL
MYRT,MYRTLE
MYRTI,MYRTLE
